factor_id,market,family,availability_tier,v9_default_pool,formula_v8,formula_v9,v9_formula_changed,v9_keyword_migration,v9_pandas_runtime,v9_pandas_finite_ratio,v9_pandas_tail_finite_ratio,v9_pandas_tail_unique,v9_all_nodes_polars_static,v9_sql_compile_pass,v9_three_backend_static_path,v9_nonproduction_contract_operators,v9_pit_not_true_operators
pv_v4_us_0070,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(high - low, pre_close), 21))","rank(ts_std(safe_div_null(high - low, pre_close), 21))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0071,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(open - vwap, vwap), 84))","rank(ts_std(safe_div_null(open - vwap, vwap), 84))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0072,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(open - vwap, vwap), 120))","rank(ts_zscore(safe_div_null(open - vwap, vwap), 120))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0073,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(open - pre_close, pre_close), 3))","rank(ts_zscore(safe_div_null(open - pre_close, pre_close), 3))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0074,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(high - low, pre_close), 13))","rank(ts_zscore(safe_div_null(high - low, pre_close), 13))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0075,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(open - vwap, vwap), 34))","rank(ts_zscore(safe_div_null(open - vwap, vwap), 34))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0076,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(high - low, close), 120))","rank(ts_zscore(safe_div_null(high - low, close), 120))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0077,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(high - low, pre_close), 3))","rank(ts_mean(safe_div_null(high - low, pre_close), 3))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0078,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(open - vwap, vwap), 10))","rank(ts_mean(safe_div_null(open - vwap, vwap), 10))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0079,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(open - pre_close, pre_close), 34))","rank(ts_mean(safe_div_null(open - pre_close, pre_close), 34))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0080,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(high - low, pre_close), 120))","rank(ts_zscore(safe_div_null(high - low, pre_close), 120))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0081,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(open - pre_close, pre_close), 5))","rank(ts_std(safe_div_null(open - pre_close, pre_close), 5))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0082,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(high - low, pre_close), 8))","rank(ts_zscore(safe_div_null(high - low, pre_close), 8))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0083,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(open - pre_close, pre_close), 34))","rank(ts_std(safe_div_null(open - pre_close, pre_close), 34))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0084,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(open - pre_close, pre_close), 120))","rank(ts_std(safe_div_null(open - pre_close, pre_close), 120))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0085,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(high - low, pre_close), 5))","rank(ts_mean(safe_div_null(high - low, pre_close), 5))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0086,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(open - vwap, vwap), 8))","rank(ts_zscore(safe_div_null(open - vwap, vwap), 8))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0087,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(high - low, pre_close), 60))","rank(ts_mean(safe_div_null(high - low, pre_close), 60))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0088,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(high - low, close), 120))","rank(ts_mean(safe_div_null(high - low, close), 120))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0089,US,candle_vwap,core,core,"rank(ts_zscore(safe_div_null(high - low, pre_close), 3))","rank(ts_zscore(safe_div_null(high - low, pre_close), 3))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0090,US,candle_vwap,core,core,"rank(ts_mean(safe_div_null(high - low, pre_close), 21))","rank(ts_mean(safe_div_null(high - low, pre_close), 21))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v4_us_0091,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(high - low, close), 40))","rank(ts_std(safe_div_null(high - low, close), 40))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0092,US,candle_vwap,core,core,"rank(ts_std(safe_div_null(high - low, pre_close), 120))","rank(ts_std(safe_div_null(high - low, pre_close), 120))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0093,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 5))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 5))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0094,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 10))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 10))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0095,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 40), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 40), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0096,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 120), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 120), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0097,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 5), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 5), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0098,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 21), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 21), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0099,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 60))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 60))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0100,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 252))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 252))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0101,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 3))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 3))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0102,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 13))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 13))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0103,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 34))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 34))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0104,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 252), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 252), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0105,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 3), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 3), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0106,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 10), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 10), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0107,US,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 84), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 84), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_us_0108,US,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 120))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 120))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0109,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 2))","rank(ts_log_return(volume + 1.0, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0110,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 13))","rank(ts_log_return(amount + 1.0, 13))",False,,pass,0.9841463414634146,1.0,20,True,True,True,,
pv_v4_us_0111,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 60))","rank(ts_log_return(volume + 1.0, 60))",False,,pass,0.926829268292683,1.0,20,True,True,True,,
pv_v4_us_0112,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 252))","rank(ts_log_return(amount + 1.0, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_us_0113,US,liquidity_activity,core,core,"rank(ts_pct(amount, 756))","rank(ts_pct(amount, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_us_0114,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 3))","rank(ts_log_return(amount + 1.0, 3))",False,,pass,0.9963414634146341,1.0,20,True,True,True,,
pv_v4_us_0115,US,liquidity_activity,core,core,"rank(ts_pct(amount, 13))","rank(ts_pct(amount, 13))",False,,pass,0.9841463414634146,1.0,20,True,True,True,,
pv_v4_us_0116,US,liquidity_activity,core,core,"rank(ts_pct(amount, 84))","rank(ts_pct(amount, 84))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
pv_v4_us_0117,US,liquidity_activity,core,core,"rank(ts_pct(amount, 252))","rank(ts_pct(amount, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_us_0118,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 504))","rank(ts_log_return(amount + 1.0, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_us_0119,US,liquidity_activity,core,core,"rank(ts_pct(volume, 2))","rank(ts_pct(volume, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0120,US,liquidity_activity,core,core,"rank(ts_pct(amount, 8))","rank(ts_pct(amount, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_us_0121,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 40))","rank(ts_log_return(amount + 1.0, 40))",False,,pass,0.9512195121951219,1.0,20,True,True,True,,
pv_v4_us_0122,US,liquidity_activity,core,core,"rank(ts_pct(amount, 120))","rank(ts_pct(amount, 120))",False,,pass,0.8536585365853658,1.0,20,True,True,True,,
pv_v4_us_0123,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 756))","rank(ts_log_return(volume + 1.0, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_us_0124,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 5))","rank(ts_log_return(amount + 1.0, 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v4_us_0125,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 8))","rank(ts_log_return(volume + 1.0, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_us_0126,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 63))","rank(ts_log_return(amount + 1.0, 63))",False,,pass,0.9231707317073171,1.0,20,True,True,True,,
pv_v4_us_0127,US,liquidity_activity,core,core,"rank(ts_pct(amount, 126))","rank(ts_pct(amount, 126))",False,,pass,0.8463414634146341,1.0,20,True,True,True,,
pv_v4_us_0128,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 504))","rank(ts_log_return(volume + 1.0, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_us_0129,US,liquidity_activity,core,core,"rank(ts_pct(amount, 2))","rank(ts_pct(amount, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0130,US,liquidity_activity,core,core,"rank(ts_pct(volume, 8))","rank(ts_pct(volume, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_us_0131,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 63))","rank(ts_log_return(volume + 1.0, 63))",False,,pass,0.9231707317073171,1.0,20,True,True,True,,
pv_v4_us_0132,US,liquidity_activity,core,core,"rank(ts_pct(amount, 180))","rank(ts_pct(amount, 180))",False,,pass,0.7804878048780488,1.0,20,True,True,True,,
pv_v4_us_0133,US,liquidity_activity,core,core,"rank(ts_pct(amount, 504))","rank(ts_pct(amount, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_us_0134,US,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 5))","rank(ts_log_return(volume + 1.0, 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v4_us_0135,US,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 21))","rank(ts_log_return(amount + 1.0, 21))",False,,pass,0.974390243902439,1.0,20,True,True,True,,
pv_v4_us_0136,US,liquidity_activity,core,core,"rank(ts_pct(volume, 84))","rank(ts_pct(volume, 84))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
pv_v4_us_0137,US,liquidity_activity,core,core,"rank(ts_pct(volume, 252))","rank(ts_pct(volume, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_us_0138,US,liquidity_activity,core,core,"rank(ts_pct(volume, 756))","rank(ts_pct(volume, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_us_0139,US,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 3))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=3))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0140,US,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 21))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=21))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0141,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 34))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=34))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0142,US,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 252))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=252))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0143,US,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 5))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=5))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0144,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 21))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=21))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0145,US,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 60))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=60))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0146,US,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 120))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=120))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0147,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 3))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=3))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0148,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 8))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=8))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0149,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 84))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=84))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_us_0150,US,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 120))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=120))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
