canonical	inspection_scope	schema_discovery_status	research_callable	contract_status	panel_params	unknown_parameters	unresolved_reason	numerical_evidence_status	production_callable
ts_transition_intensity	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,state	normalize,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_trend_break_score	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,split,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_trend_tstat	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,window	min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_trimmed_mean	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,trim_ratio,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_true_streak	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	condition			UNVERIFIED_NO_TRUSTED_PASS	false
ts_turning_intensity	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turning_point_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		window,x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turning_rate	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	epsilon,min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_age_dispersion	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_dispersion	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_entropy	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_entropy_vol_scaled	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_mode_distance	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_quantile_distance	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	q_high,q_low,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_cost_skew	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_holding_age	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_near_cost_mass	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	band,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_old_mass	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_profit_share	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_turnover_reference_price	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	price,turnover	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_two_state_regime_probability	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_upper_partial_moment	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,order,threshold,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_upper_tail_coexceedance_probability	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,y	min_tail_count,q,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_upside_deviation	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,target,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_valid_count	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
ts_value_at_argextreme	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		include_current,mode,score,value,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_var	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	ddof,min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_variance_ratio_proxy	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,q,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_variance_ratio_slope	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	max_q,min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_variogram_slope	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_path_curvature	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_path_efficiency	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_self_intersection_rate	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_state_local_density	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2,f3,f4	k,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_state_mahalanobis	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2,f3,f4	shrinkage,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vector_turning_coherence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	f1,f2	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_acceleration	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret	inner_window,lag,min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_clustering	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_of_vol	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret	inner_window,min_periods,outer_window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_pvariation_roughness	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	p,scales,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_scaling_break	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	p,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_shift_score	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_vol_term_structure	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret	long_window,min_periods,short_window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wasserstein_shift	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,old_window,recent_window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_energy_slope	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_entropy	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_high_frequency_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_low_frequency_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_lowpass_reconstruct	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
ts_wavelet_shrinkage_trailing	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_downside_deviation	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,weight	min_periods,target,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_drawdown_area	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,weight	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_expected_shortfall	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,weight	min_tail_count,quantile,side,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_permutation_entropy	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_semivariance	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,weight	min_periods,target,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_standardized_moment	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		weight,window,x	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_weighted_time_centroid	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	weight	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_zero_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	min_periods,tolerance,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ts_zscore	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	ddof,includes_current_bar,min_periods,nan_policy,null_policy,window,zero_std_policy	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ttm_from_cumulative	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,period_id	fiscal_quarter,revision_policy	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ttm_from_quarterly	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,period_id	periods,require_consecutive,revision_policy	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_acceleration	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		long_window,short_window,turnover	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_adjusted_volatility	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,turnover,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_autocorr	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		turnover	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_chip_age_cost_surface	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	close,turnover			UNVERIFIED_NO_TRUSTED_PASS	false
turnover_chip_overhang_surface	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	close,turnover			UNVERIFIED_NO_TRUSTED_PASS	false
turnover_momentum	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		turnover,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_shock	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		turnover,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_volatility	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		turnover,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
turnover_zscore	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		turnover,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
ulcer_index	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
unitize	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
up_down_volume_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
up_volume_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
update_acceleration	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,update_event	n_updates	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
update_direction_persistence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,update_event	n_updates	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
update_path_efficiency	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,update_event	n_updates	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
update_surprise	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,update_event	n_updates	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_discount_regime_share	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value_metric	history_window,min_breadth,min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_earnings_yield_ma_diff	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	earnings_yield	baseline_window,min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_earnings_yield_persistence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	earnings_yield	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_earnings_yield_slope	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	earnings_yield	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_equity_yield_dispersion	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	earnings_yield	min_breadth	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_fcf_yield_growth	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	fcf_yield	min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_pe_beta_to_market	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	own_pe,market_pe	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_qmj_quality_rank	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	roa,earnings_stability	min_breadth	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_relative_valuation_gap	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	own_metric,reference_metric			UNVERIFIED_NO_TRUSTED_PASS	false
val1_valuation_percentile_own	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value_metric	history_window,min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_valuation_stat_spread	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value_metric	min_breadth	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_valuation_z_own	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value_metric	history_window,min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
val1_valuations_lag_component	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value_metric	fast_window,min_periods,slow_window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
valuation_cashflow_disagreement	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		earnings_yield,ocf_yield,pcf_ratio,pcf_ratio2,pe_ratio	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
valuation_growth_mismatch	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		earnings_yield,profit_growth	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
valuation_pcf_definition_gap	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		pcf_ratio,pcf_ratio2	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
valuation_pcf_gap_positive	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		pcf_ratio,pcf_ratio2	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
valuation_pcf_gap_signed_log	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		pcf_ratio,pcf_ratio2	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
