canonical,semantic_version,surface,role,status,source_module,backends,parameter_domain_status,semantic_golden_status,pit_status,source_pit_status,backend_parity_status,batch_parity_status,chunk_status,incremental_status,checkpoint_status,optimizer_diff_status,numeric_stress_status,shape_status,null_inf_status,determinism_status,current_sha,evidence_hash,final_production_ready,reason
ts_autocorrelation_time,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,17d555ab5720dc53,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_autocorrelation_time_initial_positive_sequence,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c875dab42cec8908,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_average_volume,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4edc7e89085e0adc,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bds_statistic,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c6646ad0a1512e73,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_best_lag_corr_excess,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,97a2b093b48b34d3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_best_lag_corr_raw,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,11e9b8e8619e0720,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_beta,,daily,daily,PENDING,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,63ebda32ef815958,False,n;o; ;c;e;r;t;i;f;i;e;d; ;p;a;r;a;m;e;t;e;r; ;p;o;i;n;t
ts_beta_break_score,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,20067e22fabeb9c0,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_beta_if,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,91009581d556bfee,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_betti_1_max_persistence,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4c203ae16190c74c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bicoherence_top_decile_excess,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d6f1a2de4942246f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bicoherence_top_decile_mean,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,014c7ccf0abb14b4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_binned_response_curvature,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,49e7cb1cdd985935,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_binned_response_monotonicity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,106cdaa52e400dda,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bottomk_mean,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,64e4efa85f573719,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bottomk_std,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c854870790efd632,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bottomk_sum,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,5e62cbec3a5ec03a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_breakdown_low,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,7611c4a69d68c40a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_breakout_high,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2d451d229878602b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_bures_corr_shift,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b64b4de8d8439f3b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_change_point_probability,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,22564460ec4ca4eb,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_channel_position,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c7a45b2ca398dbbc,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_channel_width,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,059179d6e389be03,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_channel_width_atr,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,bbb55a38888cdf1b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_channel_width_pct,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,bc2daf5891e6c8e3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_channel_width_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f9d59edfe41c34da,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_chatterjee_xi,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4ce9569aed5e0bd7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_chord_excursion_area,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4d53e7b1a4f1b8af,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_conditional_mutual_information,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1f10beee4455230f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_conditional_transfer_entropy,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,47ee3ccde3de8085,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_confirmed_pivot_high,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,31888b4959d71915,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_confirmed_pivot_low,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3f3bc841a0d25a78,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_consolidation_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,51eab2377edbca4c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_consolidation_volume_decay,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1ed48ea1aef72fc6,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_consolidation_width,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,64cdf312a47264e1,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_copula_central_asymmetry,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a2bbe81e1c97cea9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_corr,,daily,daily,PENDING,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ab175ce00fec272a,False,n;o; ;c;e;r;t;i;f;i;e;d; ;p;a;r;a;m;e;t;e;r; ;p;o;i;n;t
ts_corr_if,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e4e5f7a56fdb5fd1,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_count_if,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1d404ea2640cd7ee,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cov,,daily,daily,PENDING,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3fcde773a426aaa1,False,n;o; ;c;e;r;t;i;f;i;e;d; ;p;a;r;a;m;e;t;e;r; ;p;o;i;n;t
ts_cov_if,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cec94a03f9241456,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_coverage_ratio,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a180e08817bbca13,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cpt_value,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d6911acdfb396c97,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cross_extremogram,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b2885e0d480c56c3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cross_quantilogram,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,fbea91de13503834,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cross_spectral_coherence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,490d92d5855e3251,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cross_spectral_phase,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,481dbd1ed5b47f09,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_crossing_acceleration,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ce1e7d3d24b51c41,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_crossing_speed,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,07dd80045d12e08c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cumulative_deviation_score,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3a7b42e3f4907edf,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_current_drawdown_area,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c4ff0767ee706a74,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_current_drawdown_duration,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,78ee57b6efae26ba,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cusum_pressure,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,535f247f3fee5101,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_cusum_vol_break_score,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,55362dfc97495615,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_days_since,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,dc9265d8c8ca8589,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_days_since_high,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,23866bdda79eea13,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_days_since_low,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cbc81f7ee9210553,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_dc_duration_asymmetry,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,776c6fd571bc3bd8,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_dc_event_rate,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6f556164ed7f21ab,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_dc_overshoot_asymmetry,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2b40bd7e64868cb4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_dc_overshoot_ratio,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,177293ee8b1b9c81,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_decay_exp_window,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4ee0f4389d2c0985,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_decay_linear,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,68814c0b4fcef319,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_delay,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PASS,PASS,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PASS,PASS,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3bcb3b9089e642f5,False,u;n;d;e;c;l;a;r;e;d; ;e;d;g;e; ;c;o;n;t;r;a;c;t
ts_delay_intrinsic_dimension,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,557cf5dc0b47bf79,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_delta,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PASS,PASS,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PASS,PASS,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6b9d5d67a88d5956,False,u;n;d;e;c;l;a;r;e;d; ;e;d;g;e; ;c;o;n;t;r;a;c;t
ts_detrended_level_spectral_entropy,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ad1a8865fc27b981,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_dfa_hurst,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6602304996af6a00,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_corr,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4437cd96e1b35fae,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_correlation_partial_proxy,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,331780d34b0a1da2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_cov,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,97499340aad1c50b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_to_high,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4ffc468089ee73b3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_to_low,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,0f223cf94f45bd3f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_distance_to_resistance,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8b78c97bb7bcf9b6,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
